path,type,subtype,speaker,label
google_speech_commands_v1/two/d5ca80c6_nohash_0.wav,reject,google_speech,25,31
google_speech_commands_v1/five/a1533da4_nohash_0.wav,reject,google_speech,26,31
commands/1018280957/ita/ita_10.wav,command,telegram_bot,27,10
google_speech_commands_v1/sheila/c90c0105_nohash_1.wav,reject,google_speech,28,31
google_speech_commands_v1/no/42beb5eb_nohash_0.wav,reject,google_speech,29,31
synthetics/vocalware/neural/ita/engine2_voice10_cmd13.wav,synthetic,vocalware_neural,17,13
commands/1179001292/ita/ita_24.wav,command,telegram_bot,30,24
google_speech_commands_v1/three/6736bc64_nohash_2.wav,reject,google_speech,31,31
google_speech_commands_v1/left/b1f8326d_nohash_1.wav,reject,google_speech,32,31
google_speech_commands_v1/cat/0fa1e7a9_nohash_0.wav,reject,google_speech,33,31
synthetics/vocalware/neural/ita/engine2_voice9_cmd4.wav,synthetic,vocalware_neural,17,4
commands/357011102/ita/ita_3.wav,command,telegram_bot,34,3
google_speech_commands_v1/yes/0ea0e2f4_nohash_0.wav,reject,google_speech,35,31
google_speech_commands_v1/five/b97c9f77_nohash_0.wav,reject,google_speech,36,31
google_speech_commands_v1/three/7c1d8533_nohash_5.wav,reject,google_speech,37,31
synthetics/google/neural/ita/IT_Standard_C_cmd14.wav,synthetic,google_neural,38,14
commands/1299468493/ita/ita_13.wav,command,telegram_bot,39,13
synthetics/vocalware/neural/ita/engine2_voice2_cmd9.wav,synthetic,vocalware_neural,17,9
commands/133699592/ita/ita_21.wav,command,telegram_bot,40,21
synthetics/google/neural/ita/IT_Standard_C_cmd6.wav,synthetic,google_neural,38,6
google_speech_commands_v1/on/27c30960_nohash_0.wav,reject,google_speech,41,31
google_speech_commands_v1/left/964e8cfd_nohash_2.wav,reject,google_speech,16,31
commands/296821092/ita/ita_17.wav,command,telegram_bot,42,17
google_speech_commands_v1/right/409c962a_nohash_1.wav,reject,google_speech,43,31
google_speech_commands_v1/marvin/16db1582_nohash_1.wav,reject,google_speech,44,31
commands/322249374/ita/ita_7.wav,command,telegram_bot,45,7
synthetics/polly/standard/ita/Carla_29.wav,synthetic,polly_standard,46,29
google_speech_commands_v1/bed/653a48f5_nohash_0.wav,reject,google_speech,47,31
google_speech_commands_v1/five/10f2bb12_nohash_0.wav,reject,google_speech,48,31
google_speech_commands_v1/wow/541120c7_nohash_0.wav,reject,google_speech,49,31
google_speech_commands_v1/tree/c24d96eb_nohash_0.wav,reject,google_speech,50,31
commands/2112819853/ita/ita_11.wav,command,telegram_bot,51,11
commands/362625280/ita/ita_13.wav,command,telegram_bot,52,13
google_speech_commands_v1/five/9cde5de8_nohash_0.wav,reject,google_speech,53,31
commands/1005594640/ita/ita_19.wav,command,telegram_bot,54,19
commands/190987356/ita/ita_11.wav,command,telegram_bot,55,11
commands/1304767958/ita/ita_28.wav,command,telegram_bot,56,28
commands/1908394421/ita/ita_21.wav,command,telegram_bot,57,21
google_speech_commands_v1/zero/9a69672b_nohash_0.wav,reject,google_speech,13,31
google_speech_commands_v1/nine/135c6841_nohash_0.wav,reject,google_speech,58,31
google_speech_commands_v1/dog/2fa39636_nohash_0.wav,reject,google_speech,59,31
google_speech_commands_v1/bird/105e72bb_nohash_0.wav,reject,google_speech,60,31
google_speech_commands_v1/down/96c67073_nohash_0.wav,reject,google_speech,61,31
google_speech_commands_v1/five/5c8af87a_nohash_2.wav,reject,google_speech,62,31
google_speech_commands_v1/six/7fd25f7c_nohash_0.wav,reject,google_speech,63,31
commands/190987356/ita/ita_4.wav,command,telegram_bot,55,4
commands/1304767958/ita/ita_7.wav,command,telegram_bot,56,7
google_speech_commands_v1/three/471a0925_nohash_1.wav,reject,google_speech,64,31
google_speech_commands_v1/cat/412c675c_nohash_0.wav,reject,google_speech,65,31
google_speech_commands_v1/eight/dd086776_nohash_0.wav,reject,google_speech,66,31
commands/1304767958/ita/ita_0.wav,command,telegram_bot,56,0
google_speech_commands_v1/seven/e8e960fd_nohash_1.wav,reject,google_speech,67,31
google_speech_commands_v1/two/439c84f4_nohash_1.wav,reject,google_speech,68,31
commands/268005350/ita/ita_4.wav,command,telegram_bot,9,4
commands/222556755/ita/ita_8.wav,command,telegram_bot,69,8
commands/365307573/ita/ita_23.wav,command,telegram_bot,70,23
commands/2066516850/ita/ita_22.wav,command,telegram_bot,71,22
commands/198584602/ita/ita_7.wav,command,telegram_bot,72,7
google_speech_commands_v1/eight/aa233654_nohash_0.wav,reject,google_speech,73,31
google_speech_commands_v1/stop/e41a903b_nohash_2.wav,reject,google_speech,74,31
google_speech_commands_v1/six/29b81b73_nohash_0.wav,reject,google_speech,75,31
google_speech_commands_v1/house/48a8a69d_nohash_0.wav,reject,google_speech,76,31
google_speech_commands_v1/bird/5828dfa2_nohash_0.wav,reject,google_speech,77,31
commands/2140135041/ita/eng_23.wav,command,telegram_bot,78,23
google_speech_commands_v1/wow/3aa6f4e2_nohash_0.wav,reject,google_speech,21,31
google_speech_commands_v1/up/f0ae7203_nohash_0.wav,reject,google_speech,79,31
commands/1145359176/ita/ita_1.wav,command,telegram_bot,80,1
google_speech_commands_v1/eight/81dc4a94_nohash_0.wav,reject,google_speech,81,31
commands/1069744512/ita/ita_22.wav,command,telegram_bot,82,22
commands/1179001292/ita/ita_20.wav,command,telegram_bot,30,20
commands/179847597/ita/ita_27.wav,command,telegram_bot,83,27
google_speech_commands_v1/five/5f814c23_nohash_0.wav,reject,google_speech,6,31
google_speech_commands_v1/on/e54a0f16_nohash_3.wav,reject,google_speech,84,31
google_speech_commands_v1/on/94de6a6a_nohash_1.wav,reject,google_speech,85,31
commands/1936687856/ita/ita_2.wav,command,telegram_bot,86,2
commands/2058616/ita/ita_23.wav,command,telegram_bot,87,23
google_speech_commands_v1/dog/7195ffa6_nohash_0.wav,reject,google_speech,88,31
commands/1883652161/ita/ita_7.wav,command,telegram_bot,89,7
google_speech_commands_v1/go/c518d1b1_nohash_1.wav,reject,google_speech,90,31
google_speech_commands_v1/on/692a88e6_nohash_2.wav,reject,google_speech,91,31
google_speech_commands_v1/tree/fde2dee7_nohash_1.wav,reject,google_speech,92,31
google_speech_commands_v1/seven/ab7b5acd_nohash_0.wav,reject,google_speech,93,31
google_speech_commands_v1/right/56eb74ae_nohash_1.wav,reject,google_speech,94,31
commands/1028780533/ita/ita_4.wav,command,telegram_bot,95,4
google_speech_commands_v1/yes/541120c7_nohash_0.wav,reject,google_speech,49,31
google_speech_commands_v1/down/b0c0197e_nohash_0.wav,reject,google_speech,96,31
google_speech_commands_v1/right/ad63d93c_nohash_0.wav,reject,google_speech,97,31
synthetics/google/neural/ita/IT_Standard_A_cmd8.wav,synthetic,google_neural,98,8
google_speech_commands_v1/six/94de6a6a_nohash_1.wav,reject,google_speech,85,31
google_speech_commands_v1/on/1bc45db9_nohash_0.wav,reject,google_speech,99,31
google_speech_commands_v1/stop/f0ae7203_nohash_0.wav,reject,google_speech,79,31
google_speech_commands_v1/stop/d197e3ae_nohash_0.wav,reject,google_speech,100,31
google_speech_commands_v1/go/3bdf05d3_nohash_0.wav,reject,google_speech,101,31
google_speech_commands_v1/cat/91223b83_nohash_1.wav,reject,google_speech,102,31
google_speech_commands_v1/five/d874a786_nohash_1.wav,reject,google_speech,103,31
google_speech_commands_v1/one/bdee441c_nohash_3.wav,reject,google_speech,104,31
google_speech_commands_v1/one/d91a159e_nohash_0.wav,reject,google_speech,105,31
google_speech_commands_v1/nine/dbb40d24_nohash_2.wav,reject,google_speech,106,31
commands/2145431989/ita/ita_26.wav,command,telegram_bot,107,26
google_speech_commands_v1/five/9db2bfe9_nohash_2.wav,reject,google_speech,108,31
google_speech_commands_v1/on/7fd25f7c_nohash_2.wav,reject,google_speech,63,31
commands/179847597/ita/ita_2.wav,command,telegram_bot,83,2
google_speech_commands_v1/down/aa233654_nohash_0.wav,reject,google_speech,73,31
synthetics/azure/neural/ita/DiegoNeural_20.wav,synthetic,azure_neural,1,20
commands/334596431/ita/ita_20.wav,command,telegram_bot,109,20
google_speech_commands_v1/house/f428ca69_nohash_0.wav,reject,google_speech,110,31
commands/1132842894/ita/ita_13.wav,command,telegram_bot,111,13
google_speech_commands_v1/four/fd32732a_nohash_2.wav,reject,google_speech,112,31
google_speech_commands_v1/yes/b49caed3_nohash_1.wav,reject,google_speech,2,31
google_speech_commands_v1/two/91223b83_nohash_0.wav,reject,google_speech,102,31
synthetics/google/standard/ita/IT_Wavenet_B_cmd25.wav,synthetic,google_standard,113,25
google_speech_commands_v1/no/aa233654_nohash_0.wav,reject,google_speech,73,31
commands/1299468493/ita/ita_7.wav,command,telegram_bot,39,7
google_speech_commands_v1/nine/9a7c1f83_nohash_4.wav,reject,google_speech,114,31
google_speech_commands_v1/up/f2dd248e_nohash_0.wav,reject,google_speech,115,31
synthetics/vocalware/neural/ita/engine2_voice5_cmd16.wav,synthetic,vocalware_neural,17,16
commands/1095491263/ita/ita_28.wav,command,telegram_bot,116,28
google_speech_commands_v1/up/20d3f11f_nohash_1.wav,reject,google_speech,22,31
google_speech_commands_v1/dog/6b889021_nohash_0.wav,reject,google_speech,117,31
google_speech_commands_v1/seven/96c67073_nohash_0.wav,reject,google_speech,61,31
google_speech_commands_v1/six/cc592808_nohash_1.wav,reject,google_speech,10,31
google_speech_commands_v1/three/e1469561_nohash_3.wav,reject,google_speech,118,31
google_speech_commands_v1/three/7ca023e2_nohash_0.wav,reject,google_speech,119,31
google_speech_commands_v1/house/d9462202_nohash_0.wav,reject,google_speech,120,31
commands/166000575/ita/ita_22.wav,command,telegram_bot,121,22
google_speech_commands_v1/happy/c0e0f834_nohash_0.wav,reject,google_speech,122,31
google_speech_commands_v1/sheila/62ff07ef_nohash_2.wav,reject,google_speech,123,31
google_speech_commands_v1/go/d0faf7e4_nohash_1.wav,reject,google_speech,124,31
commands/1780966140/ita/ita_7.wav,command,telegram_bot,125,7
commands/2045192328/ita/ita_2.wav,command,telegram_bot,126,2
commands/279763508/ita/ita_10.wav,command,telegram_bot,127,10
commands/222556755/ita/ita_25.wav,command,telegram_bot,69,25
commands/1609876882/ita/ita_25.wav,command,telegram_bot,128,25
commands/142490997/ita/ita_0.wav,command,telegram_bot,129,0
commands/1212263007/ita/ita_22.wav,command,telegram_bot,130,22
google_speech_commands_v1/one/c90c0105_nohash_0.wav,reject,google_speech,28,31
google_speech_commands_v1/right/099d52ad_nohash_1.wav,reject,google_speech,131,31
commands/224710733/ita/ita_10.wav,command,telegram_bot,132,10
google_speech_commands_v1/on/bdee441c_nohash_0.wav,reject,google_speech,104,31
google_speech_commands_v1/four/56eb74ae_nohash_0.wav,reject,google_speech,94,31
commands/247786014/ita/ita_25.wav,command,telegram_bot,133,25
google_speech_commands_v1/stop/1a9afd33_nohash_1.wav,reject,google_speech,134,31
commands/2109142388/ita/ita_29.wav,command,telegram_bot,135,29
google_speech_commands_v1/marvin/989a2213_nohash_0.wav,reject,google_speech,136,31
google_speech_commands_v1/six/37dca74f_nohash_1.wav,reject,google_speech,137,31
commands/189947376/ita/ita_17.wav,command,telegram_bot,138,17
commands/1284329670/ita/ita_0.wav,command,telegram_bot,139,0
google_speech_commands_v1/house/6940f7f3_nohash_1.wav,reject,google_speech,140,31
commands/322249374/ita/ita_4.wav,command,telegram_bot,45,4
commands/388942547/ita/ita_8.wav,command,telegram_bot,141,8
google_speech_commands_v1/no/e1469561_nohash_1.wav,reject,google_speech,118,31
commands/184960439/ita/ita_21.wav,command,telegram_bot,142,21
synthetics/vocalware/neural/ita/engine2_voice10_cmd9.wav,synthetic,vocalware_neural,17,9
google_speech_commands_v1/seven/881583a6_nohash_0.wav,reject,google_speech,143,31
google_speech_commands_v1/right/68dd409e_nohash_0.wav,reject,google_speech,144,31
commands/1780966140/ita/ita_11.wav,command,telegram_bot,125,11
commands/184960439/ita/ita_24.wav,command,telegram_bot,142,24
commands/395387919/ita/ita_9.wav,command,telegram_bot,145,9
google_speech_commands_v1/one/b487da60_nohash_1.wav,reject,google_speech,12,31
commands/1230421796/ita/ita_26.wav,command,telegram_bot,146,26
google_speech_commands_v1/three/d5ca80c6_nohash_0.wav,reject,google_speech,25,31
google_speech_commands_v1/seven/c4e1f6e0_nohash_0.wav,reject,google_speech,147,31
google_speech_commands_v1/two/0e17f595_nohash_0.wav,reject,google_speech,148,31
google_speech_commands_v1/sheila/7bae88ed_nohash_0.wav,reject,google_speech,149,31
google_speech_commands_v1/one/dbb40d24_nohash_3.wav,reject,google_speech,106,31
google_speech_commands_v1/wow/9cde5de8_nohash_1.wav,reject,google_speech,53,31
commands/1364524938/ita/ita_1.wav,command,telegram_bot,150,1
google_speech_commands_v1/zero/eee9b9e2_nohash_0.wav,reject,google_speech,151,31
commands/1506793015/ita/ita_29.wav,command,telegram_bot,152,29
commands/199231711/ita/ita_3.wav,command,telegram_bot,153,3
google_speech_commands_v1/bird/412c675c_nohash_1.wav,reject,google_speech,65,31
google_speech_commands_v1/yes/44bc77f7_nohash_1.wav,reject,google_speech,154,31
commands/267561261/ita/ita_23.wav,command,telegram_bot,155,23
google_speech_commands_v1/right/29b81b73_nohash_2.wav,reject,google_speech,75,31
commands/2114791016/ita/ita_3.wav,command,telegram_bot,156,3
google_speech_commands_v1/go/af405b69_nohash_0.wav,reject,google_speech,157,31
commands/190682718/ita/ita_4.wav,command,telegram_bot,158,4
google_speech_commands_v1/on/bdee441c_nohash_4.wav,reject,google_speech,104,31
google_speech_commands_v1/go/7fd25f7c_nohash_1.wav,reject,google_speech,63,31
google_speech_commands_v1/five/7dc95912_nohash_2.wav,reject,google_speech,159,31
commands/1299468493/ita/ita_4.wav,command,telegram_bot,39,4
commands/1415529430/ita/ita_7.wav,command,telegram_bot,4,7
commands/1035156532/ita/ita_28.wav,command,telegram_bot,160,28
google_speech_commands_v1/right/dbb40d24_nohash_3.wav,reject,google_speech,106,31
commands/1035156532/ita/ita_29.wav,command,telegram_bot,160,29
synthetics/vocalware/neural/ita/engine2_voice2_cmd11.wav,synthetic,vocalware_neural,17,11
commands/1145359176/ita/ita_0.wav,command,telegram_bot,80,0
google_speech_commands_v1/wow/47d01978_nohash_0.wav,reject,google_speech,161,31
google_speech_commands_v1/eight/20d3f11f_nohash_0.wav,reject,google_speech,22,31
google_speech_commands_v1/off/68dd409e_nohash_1.wav,reject,google_speech,144,31
google_speech_commands_v1/wow/257e17e0_nohash_2.wav,reject,google_speech,162,31
google_speech_commands_v1/cat/7bae88ed_nohash_0.wav,reject,google_speech,149,31
commands/166000575/ita/eng_23.wav,command,telegram_bot,121,23
commands/1064283897/ita/ita_24.wav,command,telegram_bot,163,24
google_speech_commands_v1/up/563aa4e6_nohash_2.wav,reject,google_speech,164,31
google_speech_commands_v1/zero/f5e5e8b0_nohash_0.wav,reject,google_speech,165,31
commands/1659685150/ita/ita_9.wav,command,telegram_bot,166,9
google_speech_commands_v1/zero/bed06fac_nohash_0.wav,reject,google_speech,167,31
google_speech_commands_v1/stop/cd85758f_nohash_3.wav,reject,google_speech,23,31
commands/366052369/ita/ita_3.wav,command,telegram_bot,168,3
google_speech_commands_v1/zero/ab00c4b2_nohash_0.wav,reject,google_speech,169,31
google_speech_commands_v1/four/66cff190_nohash_0.wav,reject,google_speech,170,31
synthetics/vocalware/neural/ita/engine2_voice1_cmd9.wav,synthetic,vocalware_neural,17,9
google_speech_commands_v1/off/8910e5ef_nohash_1.wav,reject,google_speech,171,31
google_speech_commands_v1/sheila/85834399_nohash_1.wav,reject,google_speech,172,31
commands/190682718/ita/ita_20.wav,command,telegram_bot,158,20
google_speech_commands_v1/two/9db2bfe9_nohash_1.wav,reject,google_speech,108,31
synthetics/vocalware/neural/ita/engine2_voice6_cmd22.wav,synthetic,vocalware_neural,17,22
commands/2114791016/ita/ita_24.wav,command,telegram_bot,156,24
google_speech_commands_v1/bed/1942abd7_nohash_0.wav,reject,google_speech,173,31
google_speech_commands_v1/tree/23ad12d8_nohash_0.wav,reject,google_speech,174,31
google_speech_commands_v1/cat/060cd039_nohash_1.wav,reject,google_speech,175,31
google_speech_commands_v1/marvin/f292725f_nohash_0.wav,reject,google_speech,176,31
google_speech_commands_v1/tree/7ca023e2_nohash_0.wav,reject,google_speech,119,31
google_speech_commands_v1/two/adebe223_nohash_0.wav,reject,google_speech,177,31
google_speech_commands_v1/wow/c4cfbe43_nohash_0.wav,reject,google_speech,178,31
google_speech_commands_v1/on/97f4c236_nohash_3.wav,reject,google_speech,179,31
google_speech_commands_v1/wow/f3cee168_nohash_0.wav,reject,google_speech,180,31
commands/238016822/ita/ita_14.wav,command,telegram_bot,181,14
google_speech_commands_v1/stop/dbaf8fc6_nohash_1.wav,reject,google_speech,182,31
synthetics/google/neural/ita/IT_Standard_A_cmd26.wav,synthetic,google_neural,98,26
google_speech_commands_v1/left/264f471d_nohash_3.wav,reject,google_speech,183,31
google_speech_commands_v1/yes/7192fddc_nohash_0.wav,reject,google_speech,184,31
commands/1864451770/ita/ita_26.wav,command,telegram_bot,185,26
google_speech_commands_v1/nine/4c841771_nohash_0.wav,reject,google_speech,186,31
google_speech_commands_v1/seven/b97c9f77_nohash_2.wav,reject,google_speech,36,31
google_speech_commands_v1/four/6736bc64_nohash_0.wav,reject,google_speech,31,31
google_speech_commands_v1/off/989a2213_nohash_0.wav,reject,google_speech,136,31
google_speech_commands_v1/one/3ff840aa_nohash_1.wav,reject,google_speech,187,31
google_speech_commands_v1/zero/9db2bfe9_nohash_0.wav,reject,google_speech,108,31
google_speech_commands_v1/no/6940f7f3_nohash_1.wav,reject,google_speech,140,31
commands/1035156532/ita/ita_10.wav,command,telegram_bot,160,10
google_speech_commands_v1/zero/48a8a69d_nohash_1.wav,reject,google_speech,76,31
google_speech_commands_v1/bed/ccea893d_nohash_1.wav,reject,google_speech,188,31
google_speech_commands_v1/nine/5c8af87a_nohash_3.wav,reject,google_speech,62,31
synthetics/vocalware/neural/ita/engine2_voice10_cmd25.wav,synthetic,vocalware_neural,17,25
commands/233601088/ita/ita_30.wav,command,telegram_bot,189,30
google_speech_commands_v1/down/adebe223_nohash_1.wav,reject,google_speech,177,31
google_speech_commands_v1/house/ad63d93c_nohash_0.wav,reject,google_speech,97,31
commands/2025799315/ita/ita_1.wav,command,telegram_bot,190,1
google_speech_commands_v1/eight/b83c1acf_nohash_2.wav,reject,google_speech,191,31
google_speech_commands_v1/five/b49caed3_nohash_2.wav,reject,google_speech,2,31
google_speech_commands_v1/up/b97c9f77_nohash_0.wav,reject,google_speech,36,31
google_speech_commands_v1/stop/f17be97f_nohash_2.wav,reject,google_speech,24,31
google_speech_commands_v1/eight/412c675c_nohash_0.wav,reject,google_speech,65,31
synthetics/vocalware/neural/ita/engine2_voice9_cmd17.wav,synthetic,vocalware_neural,17,17
google_speech_commands_v1/yes/c22d3f18_nohash_3.wav,reject,google_speech,19,31
synthetics/google/standard/ita/IT_Wavenet_A_cmd23.wav,synthetic,google_standard,192,23
google_speech_commands_v1/three/a6d586b7_nohash_4.wav,reject,google_speech,20,31
google_speech_commands_v1/go/b97c9f77_nohash_2.wav,reject,google_speech,36,31
google_speech_commands_v1/on/62641b88_nohash_0.wav,reject,google_speech,193,31
google_speech_commands_v1/zero/7e1054e7_nohash_0.wav,reject,google_speech,194,31
commands/388942547/ita/mc_ita_16.wav,command,telegram_bot,141,16
commands/2128855261/ita/ita_23.wav,command,telegram_bot,195,23
google_speech_commands_v1/off/e54a0f16_nohash_0.wav,reject,google_speech,84,31
google_speech_commands_v1/right/f2dd248e_nohash_1.wav,reject,google_speech,115,31
google_speech_commands_v1/five/8fe52b97_nohash_1.wav,reject,google_speech,196,31
google_speech_commands_v1/off/264f471d_nohash_1.wav,reject,google_speech,183,31
google_speech_commands_v1/sheila/52bfbce8_nohash_0.wav,reject,google_speech,197,31
google_speech_commands_v1/five/3aa6f4e2_nohash_0.wav,reject,google_speech,21,31
google_speech_commands_v1/nine/c22d3f18_nohash_2.wav,reject,google_speech,19,31
synthetics/azure/neural/ita/ElsaNeural_30.wav,synthetic,azure_neural,198,30
commands/1364524938/ita/ita_3.wav,command,telegram_bot,150,3
commands/1086043658/ita/ita_12.wav,command,telegram_bot,199,12
google_speech_commands_v1/up/cfde27ba_nohash_0.wav,reject,google_speech,200,31
google_speech_commands_v1/six/ad63d93c_nohash_3.wav,reject,google_speech,97,31
google_speech_commands_v1/stop/81dc4a94_nohash_0.wav,reject,google_speech,81,31
commands/1145359176/ita/ita_6.wav,command,telegram_bot,80,6
commands/1630728501/ita/ita_21.wav,command,telegram_bot,201,21
commands/1028780533/ita/ita_2.wav,command,telegram_bot,95,2
commands/132762273/ita/ita_10.wav,command,telegram_bot,202,10
google_speech_commands_v1/six/e6e29c47_nohash_0.wav,reject,google_speech,203,31
google_speech_commands_v1/off/dca2797e_nohash_0.wav,reject,google_speech,204,31
commands/1323114146/ita/ita_12.wav,command,telegram_bot,205,12
google_speech_commands_v1/six/16db1582_nohash_0.wav,reject,google_speech,44,31
google_speech_commands_v1/dog/c7124b73_nohash_0.wav,reject,google_speech,206,31
synthetics/vocalware/neural/ita/engine2_voice1_cmd21.wav,synthetic,vocalware_neural,17,21
google_speech_commands_v1/two/1b4c9b89_nohash_4.wav,reject,google_speech,207,31
commands/2144627614/ita/ita_29.wav,command,telegram_bot,208,29
synthetics/polly/standard/ita/Carla_24.wav,synthetic,polly_standard,46,24
commands/1544136214/ita/ita_21.wav,command,telegram_bot,209,21
google_speech_commands_v1/dog/cd85758f_nohash_0.wav,reject,google_speech,23,31
google_speech_commands_v1/sheila/e41a903b_nohash_0.wav,reject,google_speech,74,31
commands/2025799315/ita/ita_4.wav,command,telegram_bot,190,4
google_speech_commands_v1/tree/6021f08b_nohash_0.wav,reject,google_speech,210,31
synthetics/vocalware/neural/ita/engine3_voice2_cmd20.wav,synthetic,vocalware_neural,211,20
google_speech_commands_v1/yes/e41a903b_nohash_1.wav,reject,google_speech,74,31
google_speech_commands_v1/down/b83c1acf_nohash_1.wav,reject,google_speech,191,31
google_speech_commands_v1/up/e14a99a5_nohash_1.wav,reject,google_speech,212,31
commands/238016822/ita/ita_2.wav,command,telegram_bot,181,2
google_speech_commands_v1/five/8523766b_nohash_1.wav,reject,google_speech,213,31
google_speech_commands_v1/zero/7fd25f7c_nohash_1.wav,reject,google_speech,63,31
commands/2109142388/ita/ita_7.wav,command,telegram_bot,135,7
google_speech_commands_v1/bed/f34e6f44_nohash_0.wav,reject,google_speech,214,31
google_speech_commands_v1/on/81dc4a94_nohash_1.wav,reject,google_speech,81,31
google_speech_commands_v1/nine/283d7a53_nohash_1.wav,reject,google_speech,15,31
google_speech_commands_v1/up/439c84f4_nohash_3.wav,reject,google_speech,68,31
commands/232282882/ita/ita_12.wav,command,telegram_bot,215,12
google_speech_commands_v1/four/9a356ab9_nohash_1.wav,reject,google_speech,216,31
synthetics/google/standard/ita/IT_Wavenet_B_cmd11.wav,synthetic,google_standard,113,11
google_speech_commands_v1/sheila/f264e0df_nohash_0.wav,reject,google_speech,217,31
google_speech_commands_v1/no/1657c9fa_nohash_1.wav,reject,google_speech,218,31
google_speech_commands_v1/sheila/7dc95912_nohash_0.wav,reject,google_speech,159,31
commands/29503691/ita/ita_26.wav,command,telegram_bot,219,26
synthetics/vocalware/neural/ita/engine2_voice3_cmd16.wav,synthetic,vocalware_neural,17,16
commands/388942547/ita/ita_24.wav,command,telegram_bot,141,24
commands/189947376/ita/ita_7.wav,command,telegram_bot,138,7
commands/1086043658/ita/ita_8.wav,command,telegram_bot,199,8
google_speech_commands_v1/eight/135c6841_nohash_1.wav,reject,google_speech,58,31
google_speech_commands_v1/cat/7195ffa6_nohash_0.wav,reject,google_speech,88,31
commands/432184911/ita/ita_12.wav,command,telegram_bot,220,12
google_speech_commands_v1/eight/3ca784ec_nohash_0.wav,reject,google_speech,221,31
commands/406576777/ita/ita_6.wav,command,telegram_bot,222,6
google_speech_commands_v1/two/95ba4996_nohash_0.wav,reject,google_speech,223,31
google_speech_commands_v1/up/83957201_nohash_0.wav,reject,google_speech,224,31
google_speech_commands_v1/cat/826268f8_nohash_3.wav,reject,google_speech,225,31
commands/222556755/ita/ita_16.wav,command,telegram_bot,69,16
google_speech_commands_v1/seven/439c84f4_nohash_4.wav,reject,google_speech,68,31
google_speech_commands_v1/wow/6e916de8_nohash_0.wav,reject,google_speech,226,31
google_speech_commands_v1/two/060cd039_nohash_0.wav,reject,google_speech,175,31
commands/1254765304/ita/ita_23.wav,command,telegram_bot,227,23
google_speech_commands_v1/five/591d32f3_nohash_0.wav,reject,google_speech,228,31
google_speech_commands_v1/right/d1a4fb3f_nohash_0.wav,reject,google_speech,229,31
google_speech_commands_v1/no/171b56dc_nohash_1.wav,reject,google_speech,230,31
commands/1483207948/ita/ita_28.wav,command,telegram_bot,231,28
commands/2145431989/ita/ita_2.wav,command,telegram_bot,107,2
google_speech_commands_v1/up/4290ca61_nohash_0.wav,reject,google_speech,232,31
google_speech_commands_v1/eight/264f471d_nohash_0.wav,reject,google_speech,183,31
commands/323966352/ita/ita_6.wav,command,telegram_bot,233,6
commands/202738934/ita/ita_28.wav,command,telegram_bot,234,28
google_speech_commands_v1/left/b1426003_nohash_0.wav,reject,google_speech,235,31
synthetics/google/neural/ita/IT_Standard_B_cmd18.wav,synthetic,google_neural,236,18
google_speech_commands_v1/off/2fa39636_nohash_0.wav,reject,google_speech,59,31
google_speech_commands_v1/zero/84d1e469_nohash_1.wav,reject,google_speech,237,31
google_speech_commands_v1/wow/6d0ad764_nohash_1.wav,reject,google_speech,238,31
